Date,Irradiance 0,Ambient Temperature 0,Irradiance 1,Ambient Temperature 1,Irradiance 2,Ambient Temperature 2,Irradiance 3,Ambient Temperature 3
2020-01-06 10:45:00,200,25,200,25,200,25,200,25
2020-01-06 10:46:00,200,25,200,25,200,25,200,25
2020-01-06 10:47:00,200,25,200,25,200,25,200,25
2020-01-06 10:48:00,200,25,200,25,200,25,200,25
2020-01-06 10:49:00,200,25,200,25,200,25,200,25
2020-01-06 10:50:00,200,25,200,25,200,25,200,25
2020-01-06 10:51:00,200,25,200,25,200,25,200,25
2020-01-06 10:52:00,200,25,200,25,200,25,200,25
2020-01-06 10:53:00,200,25,200,25,200,25,200,25
2020-01-06 10:54:00,200,25,200,25,200,25,200,25
2020-01-06 10:55:00,200,25,200,25,200,25,200,25
2020-01-06 10:56:00,200,25,200,25,200,25,200,25
2020-01-06 10:57:00,200,25,200,25,200,25,200,25
2020-01-06 10:58:00,200,25,200,25,200,25,200,25
2020-01-06 10:59:00,200,25,200,25,200,25,200,25
2020-01-06 11:00:00,200,25,200,25,200,25,200,25
2020-01-06 11:01:00,200,25,200,25,200,25,200,25
2020-01-06 11:02:00,200,25,200,25,200,25,200,25
2020-01-06 11:03:00,200,25,200,25,200,25,200,25
2020-01-06 11:04:00,200,25,200,25,200,25,200,25
2020-01-06 11:05:00,200,25,200,25,200,25,200,25
2020-01-06 11:06:00,200,25,200,25,200,25,200,25
2020-01-06 11:07:00,200,25,200,25,200,25,200,25
2020-01-06 11:08:00,200,25,200,25,200,25,200,25
2020-01-06 11:09:00,200,25,200,25,200,25,200,25
2020-01-06 11:10:00,200,25,200,25,200,25,200,25
2020-01-06 11:11:00,200,25,200,25,200,25,200,25
2020-01-06 11:12:00,200,25,200,25,200,25,200,25
2020-01-06 11:13:00,200,25,200,25,200,25,200,25
2020-01-06 11:14:00,200,25,200,25,200,25,200,25
2020-01-06 11:15:00,200,25,200,25,200,25,200,25
2020-01-06 11:16:00,200,25,200,25,200,25,200,25
2020-01-06 11:17:00,200,25,200,25,200,25,200,25
2020-01-06 11:18:00,200,25,200,25,200,25,200,25
2020-01-06 11:19:00,200,25,200,25,200,25,200,25
2020-01-06 11:20:00,600,25,600,25,600,25,600,25
2020-01-06 11:21:00,600,25,600,25,600,25,600,25
2020-01-06 11:22:00,600,25,600,25,600,25,600,25
2020-01-06 11:23:00,600,25,600,25,600,25,600,25
2020-01-06 11:24:00,600,25,600,25,600,25,600,25
2020-01-06 11:25:00,600,25,600,25,600,25,600,25
2020-01-06 11:26:00,600,25,600,25,600,25,600,25
2020-01-06 11:27:00,600,25,600,25,600,25,600,25
2020-01-06 11:28:00,600,25,600,25,600,25,600,25
2020-01-06 11:29:00,600,25,600,25,600,25,600,25
2020-01-06 11:30:00,600,25,600,25,600,25,600,25
2020-01-06 11:31:00,600,25,600,25,600,25,600,25
2020-01-06 11:32:00,600,25,600,25,600,25,600,25
2020-01-06 11:33:00,600,25,600,25,600,25,600,25
2020-01-06 11:34:00,600,25,600,25,600,25,600,25
2020-01-06 11:35:00,600,25,600,25,600,25,600,25
2020-01-06 11:36:00,600,25,600,25,600,25,600,25
2020-01-06 11:37:00,600,25,600,25,600,25,600,25
2020-01-06 11:38:00,600,25,600,25,600,25,600,25
2020-01-06 11:39:00,600,25,600,25,600,25,600,25
2020-01-06 11:40:00,600,25,600,25,600,25,600,25
2020-01-06 11:41:00,600,25,600,25,600,25,600,25
2020-01-06 11:42:00,600,25,600,25,600,25,600,25
2020-01-06 11:43:00,600,25,600,25,600,25,600,25
2020-01-06 11:44:00,600,25,600,25,600,25,600,25
2020-01-06 11:45:00,600,25,600,25,600,25,600,25
2020-01-06 11:46:00,600,25,600,25,600,25,600,25
2020-01-06 11:47:00,600,25,600,25,600,25,600,25
2020-01-06 11:48:00,600,25,600,25,600,25,600,25
2020-01-06 11:49:00,600,25,600,25,600,25,600,25
2020-01-06 11:50:00,600,25,600,25,600,25,600,25
2020-01-06 11:51:00,600,25,600,25,600,25,600,25
2020-01-06 11:52:00,600,25,600,25,600,25,600,25
2020-01-06 11:53:00,600,25,600,25,600,25,600,25
2020-01-06 11:54:00,600,25,600,25,600,25,600,25
2020-01-06 11:55:00,600,25,600,25,600,25,600,25
2020-01-06 11:56:00,600,25,600,25,600,25,600,25
2020-01-06 11:57:00,600,25,600,25,600,25,600,25
2020-01-06 11:58:00,600,25,600,25,600,25,600,25
2020-01-06 11:59:00,600,25,600,25,600,25,600,25
2020-01-06 12:00:00,600,25,600,25,600,25,600,25
2020-01-06 12:01:00,600,25,600,25,600,25,600,25
2020-01-06 12:02:00,600,25,600,25,600,25,600,25
2020-01-06 12:03:00,600,25,600,25,600,25,600,25
2020-01-06 12:04:00,600,25,600,25,600,25,600,25
2020-01-06 12:05:00,600,25,600,25,600,25,600,25
2020-01-06 12:06:00,600,25,600,25,600,25,600,25
2020-01-06 12:07:00,600,25,600,25,600,25,600,25
2020-01-06 12:08:00,600,25,600,25,600,25,600,25
2020-01-06 12:09:00,600,25,600,25,600,25,600,25
2020-01-06 12:10:00,600,25,600,25,600,25,600,25
2020-01-06 12:11:00,600,25,600,25,600,25,600,25
2020-01-06 12:12:00,600,25,600,25,600,25,600,25
2020-01-06 12:13:00,600,25,600,25,600,25,600,25
2020-01-06 12:14:00,600,25,600,25,600,25,600,25
2020-01-06 12:15:00,600,25,600,25,600,25,600,25
2020-01-06 12:16:00,600,25,600,25,600,25,600,25
2020-01-06 12:17:00,600,25,600,25,600,25,600,25
2020-01-06 12:18:00,600,25,600,25,600,25,600,25
2020-01-06 12:19:00,600,25,600,25,600,25,600,25
2020-01-06 12:20:00,600,25,600,25,600,25,600,25
2020-01-06 12:21:00,600,25,600,25,600,25,600,25
2020-01-06 12:22:00,600,25,600,25,600,25,600,25
2020-01-06 12:23:00,600,25,600,25,600,25,600,25
2020-01-06 12:24:00,600,25,600,25,600,25,600,25
2020-01-06 12:25:00,600,25,600,25,600,25,600,25
2020-01-06 12:26:00,600,25,600,25,600,25,600,25
2020-01-06 12:27:00,600,25,600,25,600,25,600,25
2020-01-06 12:28:00,600,25,600,25,600,25,600,25
2020-01-06 12:29:00,600,25,600,25,600,25,600,25
2020-01-06 12:30:00,600,25,600,25,600,25,600,25
2020-01-06 12:31:00,600,25,600,25,600,25,600,25
2020-01-06 12:32:00,600,25,600,25,600,25,600,25
2020-01-06 12:33:00,600,25,600,25,600,25,600,25
2020-01-06 12:34:00,600,25,600,25,600,25,600,25
2020-01-06 12:35:00,600,25,600,25,600,25,600,25
2020-01-06 12:36:00,600,25,600,25,600,25,600,25
2020-01-06 12:37:00,600,25,600,25,600,25,600,25
2020-01-06 12:38:00,600,25,600,25,600,25,600,25
2020-01-06 12:39:00,600,25,600,25,600,25,600,25
2020-01-06 12:40:00,600,25,600,25,600,25,600,25
2020-01-06 12:41:00,600,25,600,25,600,25,600,25
2020-01-06 12:42:00,600,25,600,25,600,25,600,25
2020-01-06 12:43:00,600,25,600,25,600,25,600,25
2020-01-06 12:44:00,600,25,600,25,600,25,600,25
2020-01-06 12:45:00,600,25,600,25,600,25,600,25
2020-01-06 12:46:00,600,25,600,25,600,25,600,25
2020-01-06 12:47:00,600,25,600,25,600,25,600,25
2020-01-06 12:48:00,600,25,600,25,600,25,600,25
2020-01-06 12:49:00,600,25,600,25,600,25,600,25
2020-01-06 12:50:00,600,25,600,25,600,25,600,25
2020-01-06 12:51:00,600,25,600,25,600,25,600,25
2020-01-06 12:52:00,600,25,600,25,600,25,600,25
2020-01-06 12:53:00,600,25,600,25,600,25,600,25
2020-01-06 12:54:00,600,25,600,25,600,25,600,25
2020-01-06 12:55:00,600,25,600,25,600,25,600,25
2020-01-06 12:56:00,600,25,600,25,600,25,600,25
2020-01-06 12:57:00,600,25,600,25,600,25,600,25
2020-01-06 12:58:00,600,25,600,25,600,25,600,25
2020-01-06 12:59:00,600,25,600,25,600,25,600,25
2020-01-06 13:00:00,200,25,200,25,200,25,200,25
2020-01-06 13:01:00,200,25,200,25,200,25,200,25
2020-01-06 13:02:00,200,25,200,25,200,25,200,25
2020-01-06 13:03:00,200,25,200,25,200,25,200,25
2020-01-06 13:04:00,200,25,200,25,200,25,200,25
2020-01-06 13:05:00,200,25,200,25,200,25,200,25
2020-01-06 13:06:00,200,25,200,25,200,25,200,25
2020-01-06 13:07:00,200,25,200,25,200,25,200,25
2020-01-06 13:08:00,200,25,200,25,200,25,200,25
2020-01-06 13:09:00,200,25,200,25,200,25,200,25
2020-01-06 13:10:00,200,25,200,25,200,25,200,25
2020-01-06 13:11:00,200,25,200,25,200,25,200,25
2020-01-06 13:12:00,200,25,200,25,200,25,200,25
2020-01-06 13:13:00,200,25,200,25,200,25,200,25
2020-01-06 13:14:00,200,25,200,25,200,25,200,25
2020-01-06 13:15:00,200,25,200,25,200,25,200,25
2020-01-06 13:16:00,200,25,200,25,200,25,200,25
2020-01-06 13:17:00,200,25,200,25,200,25,200,25
2020-01-06 13:18:00,200,25,200,25,200,25,200,25
2020-01-06 13:19:00,200,25,200,25,200,25,200,25
2020-01-06 13:20:00,200,25,200,25,200,25,200,25
2020-01-06 13:21:00,200,25,200,25,200,25,200,25
2020-01-06 13:22:00,200,25,200,25,200,25,200,25
2020-01-06 13:23:00,200,25,200,25,200,25,200,25
2020-01-06 13:24:00,200,25,200,25,200,25,200,25
2020-01-06 13:25:00,200,25,200,25,200,25,200,25
2020-01-06 13:26:00,200,25,200,25,200,25,200,25
2020-01-06 13:27:00,200,25,200,25,200,25,200,25
2020-01-06 13:28:00,200,25,200,25,200,25,200,25
2020-01-06 13:29:00,200,25,200,25,200,25,200,25
2020-01-06 13:30:00,200,25,200,25,200,25,200,25
2020-01-06 13:31:00,200,25,200,25,200,25,200,25
2020-01-06 13:32:00,200,25,200,25,200,25,200,25
2020-01-06 13:33:00,200,25,200,25,200,25,200,25
2020-01-06 13:34:00,200,25,200,25,200,25,200,25
2020-01-06 13:35:00,200,25,200,25,200,25,200,25
2020-01-06 13:36:00,200,25,200,25,200,25,200,25
2020-01-06 13:37:00,200,25,200,25,200,25,200,25
2020-01-06 13:38:00,200,25,200,25,200,25,200,25
2020-01-06 13:39:00,200,25,200,25,200,25,200,25
2020-01-06 13:40:00,200,25,200,25,200,25,200,25
2020-01-06 13:41:00,200,25,200,25,200,25,200,25
2020-01-06 13:42:00,200,25,200,25,200,25,200,25
2020-01-06 13:43:00,200,25,200,25,200,25,200,25
2020-01-06 13:44:00,200,25,200,25,200,25,200,25
2020-01-06 13:45:00,200,25,200,25,200,25,200,25
2020-01-06 13:46:00,200,25,200,25,200,25,200,25
2020-01-06 13:47:00,200,25,200,25,200,25,200,25
2020-01-06 13:48:00,200,25,200,25,200,25,200,25
2020-01-06 13:49:00,200,25,200,25,200,25,200,25
2020-01-06 13:50:00,200,25,200,25,200,25,200,25
2020-01-06 13:51:00,200,25,200,25,200,25,200,25
2020-01-06 13:52:00,200,25,200,25,200,25,200,25
2020-01-06 13:53:00,200,25,200,25,200,25,200,25
2020-01-06 13:54:00,200,25,200,25,200,25,200,25
2020-01-06 13:55:00,200,25,200,25,200,25,200,25
2020-01-06 13:56:00,200,25,200,25,200,25,200,25
2020-01-06 13:57:00,200,25,200,25,200,25,200,25
2020-01-06 13:58:00,200,25,200,25,200,25,200,25
2020-01-06 13:59:00,200,25,200,25,200,25,200,25
2020-01-06 14:00:00,200,25,200,25,200,25,200,25
2020-01-06 14:01:00,200,25,200,25,200,25,200,25
2020-01-06 14:02:00,200,25,200,25,200,25,200,25
2020-01-06 14:03:00,200,25,200,25,200,25,200,25
2020-01-06 14:04:00,200,25,200,25,200,25,200,25
2020-01-06 14:05:00,200,25,200,25,200,25,200,25
2020-01-06 14:06:00,200,25,200,25,200,25,200,25
2020-01-06 14:07:00,200,25,200,25,200,25,200,25
2020-01-06 14:08:00,200,25,200,25,200,25,200,25
2020-01-06 14:09:00,200,25,200,25,200,25,200,25
2020-01-06 14:10:00,200,25,200,25,200,25,200,25
2020-01-06 14:11:00,200,25,200,25,200,25,200,25
2020-01-06 14:12:00,200,25,200,25,200,25,200,25
2020-01-06 14:13:00,200,25,200,25,200,25,200,25
2020-01-06 14:14:00,200,25,200,25,200,25,200,25
2020-01-06 14:15:00,200,25,200,25,200,25,200,25
2020-01-06 14:16:00,200,25,200,25,200,25,200,25
2020-01-06 14:17:00,200,25,200,25,200,25,200,25
2020-01-06 14:18:00,200,25,200,25,200,25,200,25
2020-01-06 14:19:00,200,25,200,25,200,25,200,25
2020-01-06 14:20:00,200,25,200,25,200,25,200,25
2020-01-06 14:21:00,200,25,200,25,200,25,200,25
2020-01-06 14:22:00,200,25,200,25,200,25,200,25
2020-01-06 14:23:00,200,25,200,25,200,25,200,25
2020-01-06 14:24:00,200,25,200,25,200,25,200,25
2020-01-06 14:25:00,200,25,200,25,200,25,200,25
2020-01-06 14:26:00,200,25,200,25,200,25,200,25
2020-01-06 14:27:00,200,25,200,25,200,25,200,25
2020-01-06 14:28:00,200,25,200,25,200,25,200,25
2020-01-06 14:29:00,200,25,200,25,200,25,200,25
2020-01-06 14:30:00,200,25,200,25,200,25,200,25
2020-01-06 14:31:00,200,25,200,25,200,25,200,25
2020-01-06 14:32:00,200,25,200,25,200,25,200,25
2020-01-06 14:33:00,200,25,200,25,200,25,200,25
2020-01-06 14:34:00,200,25,200,25,200,25,200,25
2020-01-06 14:35:00,200,25,200,25,200,25,200,25
2020-01-06 14:36:00,200,25,200,25,200,25,200,25
2020-01-06 14:37:00,200,25,200,25,200,25,200,25
2020-01-06 14:38:00,200,25,200,25,200,25,200,25
2020-01-06 14:39:00,200,25,200,25,200,25,200,25
2020-01-06 14:40:00,600,25,600,25,600,25,600,25
2020-01-06 14:41:00,600,25,600,25,600,25,600,25
2020-01-06 14:42:00,600,25,600,25,600,25,600,25
2020-01-06 14:43:00,600,25,600,25,600,25,600,25
2020-01-06 14:44:00,600,25,600,25,600,25,600,25
2020-01-06 14:45:00,600,25,600,25,600,25,600,25
2020-01-06 14:46:00,600,25,600,25,600,25,600,25
2020-01-06 14:47:00,600,25,600,25,600,25,600,25
2020-01-06 14:48:00,600,25,600,25,600,25,600,25
2020-01-06 14:49:00,600,25,600,25,600,25,600,25
2020-01-06 14:50:00,600,25,600,25,600,25,600,25
2020-01-06 14:51:00,600,25,600,25,600,25,600,25
2020-01-06 14:52:00,600,25,600,25,600,25,600,25
2020-01-06 14:53:00,600,25,600,25,600,25,600,25
2020-01-06 14:54:00,600,25,600,25,600,25,600,25
2020-01-06 14:55:00,600,25,600,25,600,25,600,25
2020-01-06 14:56:00,600,25,600,25,600,25,600,25
2020-01-06 14:57:00,600,25,600,25,600,25,600,25
2020-01-06 14:58:00,600,25,600,25,600,25,600,25
2020-01-06 14:59:00,600,25,600,25,600,25,600,25
2020-01-06 15:00:00,600,25,600,25,600,25,600,25
2020-01-06 15:01:00,600,25,600,25,600,25,600,25
2020-01-06 15:02:00,600,25,600,25,600,25,600,25
2020-01-06 15:03:00,600,25,600,25,600,25,600,25
2020-01-06 15:04:00,600,25,600,25,600,25,600,25
2020-01-06 15:05:00,600,25,600,25,600,25,600,25
2020-01-06 15:06:00,600,25,600,25,600,25,600,25
2020-01-06 15:07:00,600,25,600,25,600,25,600,25
2020-01-06 15:08:00,600,25,600,25,600,25,600,25
2020-01-06 15:09:00,600,25,600,25,600,25,600,25
2020-01-06 15:10:00,600,25,600,25,600,25,600,25
2020-01-06 15:11:00,600,25,600,25,600,25,600,25
2020-01-06 15:12:00,600,25,600,25,600,25,600,25
2020-01-06 15:13:00,600,25,600,25,600,25,600,25
2020-01-06 15:14:00,600,25,600,25,600,25,600,25
2020-01-06 15:15:00,600,25,600,25,600,25,600,25
2020-01-06 15:16:00,600,25,600,25,600,25,600,25
2020-01-06 15:17:00,600,25,600,25,600,25,600,25
2020-01-06 15:18:00,600,25,600,25,600,25,600,25
2020-01-06 15:19:00,600,25,600,25,600,25,600,25
2020-01-06 15:20:00,600,25,600,25,600,25,600,25
2020-01-06 15:21:00,600,25,600,25,600,25,600,25
2020-01-06 15:22:00,600,25,600,25,600,25,600,25
2020-01-06 15:23:00,600,25,600,25,600,25,600,25
2020-01-06 15:24:00,600,25,600,25,600,25,600,25
2020-01-06 15:25:00,600,25,600,25,600,25,600,25
2020-01-06 15:26:00,600,25,600,25,600,25,600,25
2020-01-06 15:27:00,600,25,600,25,600,25,600,25
2020-01-06 15:28:00,600,25,600,25,600,25,600,25
2020-01-06 15:29:00,600,25,600,25,600,25,600,25
2020-01-06 15:30:00,600,25,600,25,600,25,600,25
2020-01-06 15:31:00,600,25,600,25,600,25,600,25
2020-01-06 15:32:00,600,25,600,25,600,25,600,25
2020-01-06 15:33:00,600,25,600,25,600,25,600,25
2020-01-06 15:34:00,600,25,600,25,600,25,600,25
2020-01-06 15:35:00,600,25,600,25,600,25,600,25
2020-01-06 15:36:00,600,25,600,25,600,25,600,25
2020-01-06 15:37:00,600,25,600,25,600,25,600,25
2020-01-06 15:38:00,600,25,600,25,600,25,600,25
2020-01-06 15:39:00,600,25,600,25,600,25,600,25
2020-01-06 15:40:00,600,25,600,25,600,25,600,25
2020-01-06 15:41:00,600,25,600,25,600,25,600,25
2020-01-06 15:42:00,600,25,600,25,600,25,600,25
2020-01-06 15:43:00,600,25,600,25,600,25,600,25
2020-01-06 15:44:00,600,25,600,25,600,25,600,25
2020-01-06 15:45:00,600,25,600,25,600,25,600,25
2020-01-06 15:46:00,600,25,600,25,600,25,600,25
2020-01-06 15:47:00,600,25,600,25,600,25,600,25
2020-01-06 15:48:00,600,25,600,25,600,25,600,25
2020-01-06 15:49:00,600,25,600,25,600,25,600,25
2020-01-06 15:50:00,600,25,600,25,600,25,600,25
2020-01-06 15:51:00,600,25,600,25,600,25,600,25
2020-01-06 15:52:00,600,25,600,25,600,25,600,25
2020-01-06 15:53:00,600,25,600,25,600,25,600,25
2020-01-06 15:54:00,600,25,600,25,600,25,600,25
2020-01-06 15:55:00,600,25,600,25,600,25,600,25
2020-01-06 15:56:00,600,25,600,25,600,25,600,25
2020-01-06 15:57:00,600,25,600,25,600,25,600,25
2020-01-06 15:58:00,600,25,600,25,600,25,600,25
2020-01-06 15:59:00,600,25,600,25,600,25,600,25
2020-01-06 16:00:00,600,25,600,25,600,25,600,25
2020-01-06 16:01:00,600,25,600,25,600,25,600,25
2020-01-06 16:02:00,600,25,600,25,600,25,600,25
2020-01-06 16:03:00,600,25,600,25,600,25,600,25
2020-01-06 16:04:00,600,25,600,25,600,25,600,25
2020-01-06 16:05:00,600,25,600,25,600,25,600,25
2020-01-06 16:06:00,600,25,600,25,600,25,600,25
2020-01-06 16:07:00,600,25,600,25,600,25,600,25
2020-01-06 16:08:00,600,25,600,25,600,25,600,25
2020-01-06 16:09:00,600,25,600,25,600,25,600,25
2020-01-06 16:10:00,600,25,600,25,600,25,600,25
2020-01-06 16:11:00,600,25,600,25,600,25,600,25
2020-01-06 16:12:00,600,25,600,25,600,25,600,25
2020-01-06 16:13:00,600,25,600,25,600,25,600,25
2020-01-06 16:14:00,600,25,600,25,600,25,600,25
2020-01-06 16:15:00,600,25,600,25,600,25,600,25
2020-01-06 16:16:00,600,25,600,25,600,25,600,25
2020-01-06 16:17:00,600,25,600,25,600,25,600,25
2020-01-06 16:18:00,600,25,600,25,600,25,600,25
2020-01-06 16:19:00,600,25,600,25,600,25,600,25
2020-01-06 16:20:00,200,25,200,25,200,25,200,25
2020-01-06 16:21:00,200,25,200,25,200,25,200,25
2020-01-06 16:22:00,200,25,200,25,200,25,200,25
2020-01-06 16:23:00,200,25,200,25,200,25,200,25
2020-01-06 16:24:00,200,25,200,25,200,25,200,25
2020-01-06 16:25:00,200,25,200,25,200,25,200,25
2020-01-06 16:26:00,200,25,200,25,200,25,200,25
2020-01-06 16:27:00,200,25,200,25,200,25,200,25
2020-01-06 16:28:00,200,25,200,25,200,25,200,25
2020-01-06 16:29:00,200,25,200,25,200,25,200,25
2020-01-06 16:30:00,200,25,200,25,200,25,200,25
2020-01-06 16:31:00,200,25,200,25,200,25,200,25
2020-01-06 16:32:00,200,25,200,25,200,25,200,25
2020-01-06 16:33:00,200,25,200,25,200,25,200,25
2020-01-06 16:34:00,200,25,200,25,200,25,200,25
2020-01-06 16:35:00,200,25,200,25,200,25,200,25
2020-01-06 16:36:00,200,25,200,25,200,25,200,25
2020-01-06 16:37:00,200,25,200,25,200,25,200,25
2020-01-06 16:38:00,200,25,200,25,200,25,200,25
2020-01-06 16:39:00,200,25,200,25,200,25,200,25
2020-01-06 16:40:00,200,25,200,25,200,25,200,25
2020-01-06 16:41:00,200,25,200,25,200,25,200,25
2020-01-06 16:42:00,200,25,200,25,200,25,200,25
2020-01-06 16:43:00,200,25,200,25,200,25,200,25
2020-01-06 16:44:00,200,25,200,25,200,25,200,25
2020-01-06 16:45:00,200,25,200,25,200,25,200,25
2020-01-06 16:46:00,200,25,200,25,200,25,200,25
2020-01-06 16:47:00,200,25,200,25,200,25,200,25
2020-01-06 16:48:00,200,25,200,25,200,25,200,25
2020-01-06 16:49:00,200,25,200,25,200,25,200,25
2020-01-06 16:50:00,200,25,200,25,200,25,200,25
2020-01-06 16:51:00,200,25,200,25,200,25,200,25
2020-01-06 16:52:00,200,25,200,25,200,25,200,25
2020-01-06 16:53:00,200,25,200,25,200,25,200,25
2020-01-06 16:54:00,200,25,200,25,200,25,200,25
2020-01-06 16:55:00,200,25,200,25,200,25,200,25
2020-01-06 16:56:00,200,25,200,25,200,25,200,25
2020-01-06 16:57:00,200,25,200,25,200,25,200,25
2020-01-06 16:58:00,200,25,200,25,200,25,200,25
2020-01-06 16:59:00,200,25,200,25,200,25,200,25
2020-01-06 17:00:00,200,25,200,25,200,25,200,25
2020-01-06 17:01:00,200,25,200,25,200,25,200,25
2020-01-06 17:02:00,200,25,200,25,200,25,200,25
2020-01-06 17:03:00,200,25,200,25,200,25,200,25
2020-01-06 17:04:00,200,25,200,25,200,25,200,25
2020-01-06 17:05:00,200,25,200,25,200,25,200,25
2020-01-06 17:06:00,200,25,200,25,200,25,200,25
2020-01-06 17:07:00,200,25,200,25,200,25,200,25
2020-01-06 17:08:00,200,25,200,25,200,25,200,25
2020-01-06 17:09:00,200,25,200,25,200,25,200,25
2020-01-06 17:10:00,200,25,200,25,200,25,200,25
2020-01-06 17:11:00,200,25,200,25,200,25,200,25
2020-01-06 17:12:00,200,25,200,25,200,25,200,25
2020-01-06 17:13:00,200,25,200,25,200,25,200,25
2020-01-06 17:14:00,200,25,200,25,200,25,200,25
2020-01-06 17:15:00,200,25,200,25,200,25,200,25
2020-01-06 17:16:00,200,25,200,25,200,25,200,25
2020-01-06 17:17:00,200,25,200,25,200,25,200,25
2020-01-06 17:18:00,200,25,200,25,200,25,200,25
2020-01-06 17:19:00,200,25,200,25,200,25,200,25
2020-01-06 17:20:00,200,25,200,25,200,25,200,25
2020-01-06 17:21:00,200,25,200,25,200,25,200,25
2020-01-06 17:22:00,200,25,200,25,200,25,200,25
2020-01-06 17:23:00,200,25,200,25,200,25,200,25
2020-01-06 17:24:00,200,25,200,25,200,25,200,25
2020-01-06 17:25:00,200,25,200,25,200,25,200,25
2020-01-06 17:26:00,200,25,200,25,200,25,200,25
2020-01-06 17:27:00,200,25,200,25,200,25,200,25
2020-01-06 17:28:00,200,25,200,25,200,25,200,25
2020-01-06 17:29:00,200,25,200,25,200,25,200,25
2020-01-06 17:30:00,200,25,200,25,200,25,200,25
2020-01-06 17:31:00,200,25,200,25,200,25,200,25
2020-01-06 17:32:00,200,25,200,25,200,25,200,25
2020-01-06 17:33:00,200,25,200,25,200,25,200,25
2020-01-06 17:34:00,200,25,200,25,200,25,200,25
2020-01-06 17:35:00,200,25,200,25,200,25,200,25
2020-01-06 17:36:00,200,25,200,25,200,25,200,25
2020-01-06 17:37:00,200,25,200,25,200,25,200,25
2020-01-06 17:38:00,200,25,200,25,200,25,200,25
2020-01-06 17:39:00,200,25,200,25,200,25,200,25
2020-01-06 17:40:00,200,25,200,25,200,25,200,25
2020-01-06 17:41:00,200,25,200,25,200,25,200,25
2020-01-06 17:42:00,200,25,200,25,200,25,200,25
2020-01-06 17:43:00,200,25,200,25,200,25,200,25
2020-01-06 17:44:00,200,25,200,25,200,25,200,25
2020-01-06 17:45:00,200,25,200,25,200,25,200,25
2020-01-06 17:46:00,200,25,200,25,200,25,200,25
2020-01-06 17:47:00,200,25,200,25,200,25,200,25
2020-01-06 17:48:00,200,25,200,25,200,25,200,25
2020-01-06 17:49:00,200,25,200,25,200,25,200,25
2020-01-06 17:50:00,200,25,200,25,200,25,200,25
2020-01-06 17:51:00,200,25,200,25,200,25,200,25
2020-01-06 17:52:00,200,25,200,25,200,25,200,25
2020-01-06 17:53:00,200,25,200,25,200,25,200,25
2020-01-06 17:54:00,200,25,200,25,200,25,200,25
2020-01-06 17:55:00,200,25,200,25,200,25,200,25
2020-01-06 17:56:00,200,25,200,25,200,25,200,25
2020-01-06 17:57:00,200,25,200,25,200,25,200,25
2020-01-06 17:58:00,200,25,200,25,200,25,200,25
2020-01-06 17:59:00,200,25,200,25,200,25,200,25
2020-01-07 08:00:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:01:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:02:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:03:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:04:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:05:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:06:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:07:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:08:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:09:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:10:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:11:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:12:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:13:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:14:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:15:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:16:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:17:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:18:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:19:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:20:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:21:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:22:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:23:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:24:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:25:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:26:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:27:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:28:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:29:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:30:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:31:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:32:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:33:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:34:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:35:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:36:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:37:00,1000,25,1000,25,1000,25,1000,25
2020-01-07 08:38:00,1000,25,1000,25,1000,25,1000,25
